CPF,Nome,Idade,Sexo,Email,Nota ENEM,Abandono,Qual Semestre,CRA após o 2º Semestre,CRA após o 4º Semestre,CRA após o 6º Semestre
66094696824,Patricia Hughes,22,Feminino,johnsonmichael@example.org,671,False,,8.96,6.36,7.46
87258470275,George Barnes,18,Feminino,chaseowens@example.com,663,False,,7.68,6.6,6.9
75084194128,Terry Harmon,23,Feminino,eramirez@example.net,702,False,,7.7,6.92,9.17
23807022973,Rebecca Gonzalez,28,Feminino,kristy96@example.com,773,True,4.0,5.2,9.33,9.6
97134030395,Michelle Kelley,26,Feminino,megan96@example.net,695,False,,5.76,6.76,8.14
45716833872,Mark Conley,28,Feminino,justinwaller@example.com,722,False,,7.71,7.34,8.1
74501086210,Nicole Knight,22,Feminino,lynn50@example.net,786,True,4.0,7.71,9.75,9.8
56028905224,Martin Cook MD,18,Feminino,rachelunderwood@example.net,729,False,,8.53,6.12,9.41
28084023156,Levi Garcia,19,Masculino,qsanchez@example.net,751,True,2.0,9.57,9.79,5.3
10022036132,Jeremy Wagner,22,Feminino,jallen@example.com,747,False,,9.4,5.68,7.9
91461492491,Rebecca Duncan,26,Feminino,brownchristopher@example.com,693,False,,8.99,7.25,8.55
5380077812,Craig Jackson,22,Feminino,cwalker@example.org,766,False,,9.93,8.75,5.9
43985709993,Christina Davidson,25,Feminino,michael65@example.org,682,True,3.0,7.99,6.46,5.32
87790505157,Jason Miles,18,Feminino,carlparker@example.net,760,False,,7.3,7.1,9.91
25372358605,Theresa Adkins,18,Feminino,yharmon@example.org,644,True,2.0,6.77,9.32,7.74
70424079286,Sara Banks,22,Feminino,kimberlygardner@example.net,748,True,7.0,5.58,5.2,6.88
63402948205,Julie Brooks,18,Masculino,scottbennett@example.com,681,False,,9.44,7.22,7.72
46654291998,Caroline Ryan,24,Masculino,kellylinda@example.net,701,False,,6.53,6.85,7.76
38014259854,Tricia Campbell,26,Feminino,rodrigueztiffany@example.org,729,False,,8.91,8.46,8.2
72775167906,Robert Williams,25,Feminino,kellyrobinson@example.org,797,False,,9.25,9.14,7.25
36778969126,Matthew Powers,18,Masculino,hogantamara@example.com,777,True,6.0,9.62,9.73,5.58
66242140421,William Anderson,22,Masculino,davidsonjay@example.net,781,True,5.0,9.4,9.96,5.84
51580138426,Sarah Petty,25,Feminino,qroberts@example.com,722,False,,9.17,6.36,8.24
35582591705,Kyle Kim,19,Feminino,lozanogregory@example.net,732,True,7.0,5.22,5.5,9.2
56144163286,Kevin Escobar,23,Masculino,maryortiz@example.net,640,False,,6.84,7.92,6.86
48289611658,Daniel Morgan,25,Masculino,frich@example.com,657,False,,7.94,5.1,7.77
84820166445,Sherry Rasmussen,21,Masculino,patriciasloan@example.org,753,False,,6.81,8.62,7.1
89393674196,Heather Fox,19,Masculino,fkelly@example.org,644,False,,7.44,6.31,6.48
32239427381,Gene Clark Jr.,23,Masculino,vadams@example.com,679,False,,6.14,5.12,7.61
83037180552,Christopher Levy,22,Feminino,john50@example.com,794,False,,7.24,8.91,6.82
30302473924,Craig Hicks,27,Feminino,gordonwilliam@example.com,689,False,,5.18,8.4,8.81
45969929816,Erin Estrada,28,Feminino,derek00@example.org,727,True,4.0,6.48,6.72,5.8
12977300478,Sabrina Contreras,18,Feminino,melindacole@example.org,677,True,4.0,6.24,9.42,5.13
13063452657,Jerry Gray,24,Masculino,michaelfigueroa@example.net,699,False,,9.2,7.84,9.49
2382230139,Dennis Ball,26,Feminino,fordconnie@example.org,745,False,,5.56,9.22,5.82
60319874295,Adrian Phillips,21,Feminino,brian21@example.org,641,False,,7.4,6.2,9.62
75892721416,Andrea Moon,28,Feminino,twood@example.org,742,False,,7.74,8.91,9.8
34007767506,Toni Hernandez,23,Masculino,christophercollins@example.com,794,False,,5.64,8.79,6.9
86650717446,Richard Kramer,21,Masculino,james76@example.org,784,False,,8.8,6.57,7.5
73628804272,Evan Jackson,19,Feminino,hcardenas@example.org,721,False,,8.2,9.32,5.83
4026907973,Samantha Valdez,19,Feminino,cramos@example.net,701,False,,5.67,8.55,9.6
75941511267,Ashley Bradley,23,Feminino,yrowland@example.net,659,False,,5.19,6.39,6.36
68703432842,Lisa Peters,18,Feminino,jessica17@example.net,762,True,8.0,7.63,8.67,9.49
93139907561,Chad Steele,23,Feminino,simschristopher@example.net,763,True,5.0,8.87,5.89,8.4
34134873873,Eric Richardson,20,Feminino,michelle83@example.com,681,True,4.0,9.82,8.43,8.28
64886812952,Katherine Miller,23,Feminino,fmoore@example.net,642,True,2.0,8.56,5.97,5.24
30876074004,Danielle Wolfe,19,Masculino,bbarnes@example.com,708,True,3.0,6.5,8.61,5.3
6390954892,Michael Bass,21,Feminino,fmoss@example.net,700,False,,9.12,8.13,5.22
96658261549,Robin Bowers,24,Feminino,cruiz@example.net,747,False,,7.71,8.96,5.38
20610880872,Richard Hughes,26,Masculino,gfuller@example.net,682,True,8.0,6.62,5.3,8.57
55855943497,Alfred Sims,23,Feminino,cheryl12@example.net,759,True,8.0,6.75,7.4,8.54
30087641720,Luke Michael,27,Feminino,alexandra23@example.com,727,False,,7.82,7.77,9.33
79256670775,Rachel Petty,27,Masculino,vfloyd@example.org,665,False,,6.6,8.98,5.6
39640064759,Daniel Morris,23,Masculino,josephwagner@example.net,712,False,,6.11,8.7,8.7
7011401616,Dawn Buckley MD,18,Masculino,jefferyglover@example.net,666,False,,8.16,5.25,8.25
46354409804,Luis Morgan,25,Feminino,emilybraun@example.org,795,True,7.0,9.48,8.76,9.96
21175884478,Gary Anderson,23,Masculino,mortonadam@example.net,725,True,7.0,7.23,6.69,9.95
7364857235,Judith Fisher,24,Masculino,chernandez@example.org,751,True,1.0,8.97,8.7,5.97
91050210919,Jessica Roberts,20,Feminino,ryan88@example.net,763,True,7.0,6.59,8.54,6.57
85100440020,Jordan Bowen,24,Masculino,scotthughes@example.net,721,True,1.0,9.84,7.81,5.21
5084908290,Kathleen Boyle,23,Masculino,richardedward@example.com,664,True,7.0,7.62,8.78,5.92
85680833920,Jonathan Smith,19,Masculino,msanford@example.net,667,False,,5.8,5.81,8.26
14441699886,Gary Hawkins,23,Masculino,fsutton@example.com,642,True,2.0,8.58,7.28,8.45
10391089698,Andrew Fleming,27,Masculino,maria86@example.org,726,False,,9.46,7.18,5.1
69808592978,Brandon Hoffman,24,Feminino,rcooper@example.com,760,False,,6.51,6.67,5.84
49781157590,Melissa Frazier,22,Feminino,donnagraham@example.org,702,False,,8.68,9.85,8.27
60223139040,Anthony Hernandez,18,Masculino,amanda70@example.net,643,True,7.0,8.32,8.74,5.41
45855039528,John Keller,20,Masculino,john75@example.com,687,False,,9.93,8.95,5.47
16834110514,Jeremy Salazar,22,Feminino,amanda81@example.net,787,False,,8.99,9.2,9.48
57100425728,Gregory Murray,24,Feminino,bushmichael@example.com,658,False,,7.49,7.1,9.33
71149124391,Alexa Wheeler,21,Feminino,rosethomas@example.com,652,False,,7.54,6.67,5.82
60129694028,Amber Nelson,26,Masculino,amandaklein@example.net,705,False,,9.5,6.72,9.36
63036489292,Joseph Griffin,23,Feminino,torresdebbie@example.net,774,False,,5.39,6.52,5.75
69216563150,Jessica Harris,24,Feminino,warrenjoshua@example.com,751,True,6.0,6.77,9.24,5.3
84657609154,Stephanie Hartman,20,Feminino,benjaminedward@example.com,647,True,2.0,5.73,6.52,6.76
96788280107,Melissa Kelly,26,Feminino,odonnellamber@example.org,736,False,,6.47,5.33,8.49
71726626261,Carlos Baker,23,Feminino,butlerjoseph@example.com,646,False,,6.5,8.55,5.4
63716138446,Travis Landry,27,Masculino,catherine04@example.com,773,False,,5.16,8.63,7.61
17951479611,Mark Quinn,18,Feminino,parksbenjamin@example.org,729,False,,8.21,8.79,6.9
74169834404,Joel Cohen,26,Feminino,cookmary@example.net,775,True,2.0,5.36,5.98,8.23
94055475227,Julie Shaffer,20,Feminino,jessica39@example.com,772,False,,8.22,9.79,6.42
39100474484,Pamela Smith,22,Feminino,gwendolyn39@example.net,757,True,1.0,9.77,7.46,5.11
6839691034,Matthew Phillips,22,Masculino,sylvia66@example.com,646,True,5.0,9.62,8.84,8.49
24716755186,Michael Smith,28,Feminino,gilbertwesley@example.net,730,False,,9.57,8.3,6.51
32527803614,Sabrina Cross,25,Feminino,mirandagardner@example.com,647,False,,7.9,5.22,5.85
31371392877,Erica Taylor,18,Feminino,valdezheather@example.com,690,False,,7.51,8.6,8.52
85138216318,Francisco Rodriguez,28,Masculino,christopher55@example.net,718,True,4.0,5.39,7.78,7.14
653466343,Darlene Sims,28,Masculino,dianesmith@example.com,660,False,,5.73,7.43,6.87
54152236253,Elizabeth Jenkins,28,Masculino,cathyramos@example.org,672,False,,5.38,8.5,7.86
53359767397,Roberta Mitchell,25,Feminino,martinezlaura@example.org,779,False,,5.24,9.82,7.48
33796918714,Adrian Thompson,25,Feminino,reginabrown@example.com,713,True,3.0,5.72,5.81,6.96
71096647268,Joshua Ewing,27,Feminino,gregorybrian@example.net,771,False,,8.84,8.13,7.66
88775319037,Taylor Morris,19,Feminino,pgomez@example.org,695,False,,9.81,7.43,5.86
40283316420,Lisa Weeks,24,Feminino,reedmelanie@example.com,786,False,,7.82,5.52,9.8
87746262592,Derek Peters,23,Feminino,spatel@example.org,730,False,,8.76,8.57,7.61
85196043772,Joshua Sloan,21,Feminino,trichardson@example.net,693,False,,5.38,5.65,8.25
44953077374,Brandon Owens,24,Masculino,rdecker@example.net,751,False,,6.5,5.47,6.77
10068557915,Ashley Hernandez,20,Masculino,walshbradley@example.net,761,False,,6.74,9.57,5.87
65699039860,Jesse Perez,28,Feminino,igraham@example.com,791,False,,8.9,7.91,5.45
34430236436,John Bennett,25,Feminino,mayashley@example.com,665,False,,6.69,7.69,7.34
48226166192,John Taylor,24,Masculino,riveracraig@example.com,684,False,,9.36,6.71,9.96
4951714024,Marvin Burns,22,Feminino,cheryl82@example.net,781,True,1.0,6.24,9.98,9.76
88391885648,Louis Perkins,26,Feminino,wintersjacob@example.org,738,True,2.0,6.58,5.83,9.62
2392819543,Michael Boyd,26,Feminino,alexandermartinez@example.org,789,False,,8.73,7.92,8.38
65974788549,Rickey Davidson,22,Masculino,christian59@example.net,729,True,8.0,8.54,5.74,6.27
62060978011,Matthew Hunter,23,Feminino,rachelguerra@example.org,773,True,7.0,6.8,7.2,6.13
76307975714,Zoe Kennedy,20,Feminino,richard91@example.org,666,True,3.0,8.93,6.74,5.75
99658259172,Thomas Hicks,20,Feminino,steveneverett@example.net,734,True,2.0,8.14,8.46,8.15
37950270326,Kenneth Walker,22,Feminino,amandaschmidt@example.net,671,False,,5.39,6.57,6.58
16363600246,Amanda Cruz,23,Feminino,christinefritz@example.org,786,False,,7.69,5.7,8.43
47231097383,Shawn Black,27,Masculino,archerjeremy@example.net,688,True,2.0,9.9,6.14,8.74
54402532343,Jessica Fields,24,Feminino,josephhayden@example.net,787,True,3.0,8.65,6.4,9.23
49537993958,Elizabeth Brown,22,Feminino,dalvarado@example.net,718,False,,7.92,8.22,6.95
52473146426,Scott Mata,24,Feminino,elizabeth13@example.net,695,False,,6.85,8.44,7.44
43895965679,Nicole Watson,26,Feminino,carl27@example.net,645,False,,9.43,8.88,5.95
18281071131,Lauren Underwood,22,Masculino,samuel95@example.net,714,False,,6.46,6.41,6.36
45132126798,Crystal Smith,27,Feminino,brandi53@example.net,695,False,,9.1,9.78,5.69
98448881574,Aaron Park,22,Feminino,williekrause@example.com,753,False,,8.7,9.93,7.62
65732255851,Stacy Griffin,20,Masculino,loganwilliam@example.com,794,False,,8.21,8.42,5.78
43553124405,Mark Jones,18,Feminino,igolden@example.com,660,False,,8.95,9.22,8.62
83345224966,Karen Lewis,19,Masculino,carterrichard@example.org,674,False,,7.42,6.21,8.69
55397856183,Anthony Roy,21,Feminino,stanleychristopher@example.com,745,False,,5.68,9.22,6.52
68175141426,Todd Morgan,19,Masculino,williamjones@example.com,642,False,,6.89,7.11,7.85
47899163399,Melanie Jones,23,Masculino,ianadams@example.net,643,False,,8.55,7.76,8.61
33473885180,Christopher Espinoza,25,Feminino,zvargas@example.org,689,False,,6.61,9.35,7.24
44026751401,Juan Donaldson,24,Masculino,aaronrangel@example.org,776,False,,9.74,9.82,5.9
49120506962,Ashley Greene,19,Feminino,kari91@example.net,679,True,6.0,8.87,9.73,9.95
29539220268,Kathryn Rodriguez,20,Masculino,clarkemily@example.org,793,True,5.0,8.15,9.96,6.67
88096700526,Evelyn Walters,20,Masculino,ronnie59@example.com,736,False,,7.96,9.29,9.7
89780709505,Joel May,27,Feminino,hdodson@example.com,662,False,,8.67,9.76,5.52
76091617452,George Rogers,22,Feminino,debra11@example.com,680,False,,9.64,5.91,7.4
4425435360,Stephanie Nelson,18,Masculino,tballard@example.org,673,True,5.0,9.3,6.42,6.52
6579328551,William Powers,18,Feminino,edwardslauren@example.com,679,True,4.0,5.85,8.96,9.23
36389224724,Justin Khan,21,Feminino,lisaanderson@example.org,703,False,,5.38,8.12,6.15
33337261412,Megan Simmons,26,Feminino,bryan05@example.org,737,False,,5.95,9.63,5.85
34505671447,George Aguilar,28,Masculino,guzmanjack@example.org,792,False,,5.36,8.61,6.6
63719214690,Justin Sanders,28,Masculino,jenniferbarker@example.com,646,False,,8.85,8.13,6.49
68252637920,James Kerr,19,Masculino,shane52@example.com,734,False,,5.54,9.24,6.87
54798552303,Rebecca Hawkins,27,Feminino,crobinson@example.net,718,True,3.0,8.49,6.13,9.1
24719926807,Mrs. Jennifer Anderson,19,Masculino,allenjoshua@example.net,661,True,5.0,7.63,8.56,9.6
71974267012,Louis Howell,20,Masculino,ymurphy@example.org,763,False,,7.68,6.57,8.94
81888780738,Patricia Ellison,23,Feminino,james03@example.net,705,False,,9.29,7.25,6.45
83411584426,Robert Mcgee,26,Feminino,kayla80@example.com,665,True,4.0,9.3,8.7,7.73
67109006462,Justin Love,24,Masculino,judy89@example.net,751,True,4.0,9.67,7.7,5.53
45323938580,Lindsay Lopez,25,Feminino,michaelmcmillan@example.net,772,False,,8.14,9.64,5.56
95251285583,Hannah Wright,18,Masculino,joy09@example.org,726,False,,8.88,7.89,5.31
28489909857,Katherine Fleming,19,Feminino,welchsherry@example.org,789,False,,7.74,6.45,6.33
38245168548,Leslie Adams,27,Feminino,matthewhudson@example.net,795,False,,8.66,8.95,6.88
42638315517,Catherine Holt,21,Feminino,clarkjohn@example.com,762,False,,8.81,5.79,7.84
31123244708,David Stephens,19,Feminino,woodchristine@example.org,777,False,,6.9,5.32,9.73
63123035203,Pam Lowe,28,Masculino,danny23@example.org,650,True,3.0,7.19,8.4,5.77
71923531328,Bethany Johnson,20,Feminino,carmen30@example.net,766,True,1.0,7.86,9.29,6.53
68582134482,Susan Smith,28,Masculino,bennettjames@example.com,645,False,,5.54,9.84,6.66
19638156666,Jacob Miller,27,Feminino,melanie74@example.com,725,False,,9.0,5.62,7.11
92030310231,Tanya Williams,25,Feminino,seanwilliams@example.net,652,False,,8.98,9.95,5.12
68357314175,Stephanie Williams,20,Feminino,jessicagross@example.net,681,False,,5.93,7.4,7.76
70602330415,Ashley Barker,22,Masculino,caroline30@example.org,641,True,1.0,6.1,5.92,5.65
11889158499,Thomas Moore,28,Masculino,gordon93@example.net,734,False,,5.37,8.35,8.49
10100773875,Brandon Chapman,24,Feminino,jillwalker@example.com,667,False,,6.54,9.2,5.64
28960210269,Mark Hines,21,Feminino,uthompson@example.org,729,False,,6.9,5.97,5.15
63258316273,Robin Nguyen,18,Masculino,schmittsherry@example.com,713,True,7.0,6.7,8.0,9.48
35945516062,Alexandria Erickson,27,Feminino,karen88@example.com,653,False,,8.85,8.67,8.57
83963596103,Brian Coleman,18,Feminino,lawrenceclements@example.org,703,False,,5.53,8.62,9.76
76821559049,Rebecca Johnson,19,Feminino,wdunn@example.org,758,False,,6.64,8.54,6.23
30642836198,Ronnie Hale,24,Feminino,vhiggins@example.org,774,False,,7.29,6.22,8.16
58976162430,Whitney Fisher,20,Feminino,iwilliams@example.com,661,False,,7.5,9.24,7.2
21578826178,Laura Stephens,20,Feminino,garciaamy@example.net,641,False,,5.89,8.78,5.28
95431573571,Hannah Edwards,27,Feminino,nbowen@example.net,675,True,3.0,7.19,9.57,5.0
55601519161,Nicholas Nelson,21,Feminino,lopezcasey@example.com,763,False,,7.16,7.78,8.47
47980699938,Annette Jarvis DDS,19,Masculino,rebeccadaniel@example.net,707,False,,8.49,6.46,7.19
62188944480,Danielle Lynch,18,Masculino,katelyn63@example.net,683,False,,5.71,6.14,9.76
9508258283,Lance Bray,26,Masculino,evansmariah@example.net,783,False,,7.44,7.39,8.85
28333452265,Caroline Lynch,22,Feminino,berryvincent@example.org,795,False,,5.6,8.89,5.23
24270185554,Jeffrey Soto,27,Masculino,david16@example.org,679,False,,7.0,8.78,8.99
74970618541,Teresa Bridges,22,Feminino,lschmitt@example.net,755,False,,5.2,9.7,8.56
76666986477,Dawn Scott,26,Feminino,bradleyvalerie@example.net,739,False,,9.7,6.3,7.94
34924234554,Cody Malone,24,Feminino,jennifer37@example.com,696,False,,5.38,9.99,6.25
58949329375,Amanda Hughes,28,Feminino,kmcfarland@example.net,764,False,,9.46,6.33,6.52
51508278444,Nicole Avila,28,Feminino,colleenobrien@example.org,757,False,,6.4,8.4,8.14
4856894065,Robin Cohen,26,Masculino,nathan13@example.com,743,False,,6.39,9.74,9.97
94636431329,Mitchell Anderson,27,Masculino,michaelcarter@example.net,729,False,,6.6,7.85,6.27
14044251489,Kayla Graham MD,22,Feminino,sarapitts@example.com,708,True,5.0,9.71,7.67,6.24
66725104752,Heather Chandler,21,Masculino,michellestevens@example.net,779,False,,7.26,8.9,7.52
14387933335,William Lozano,20,Feminino,gyates@example.org,700,False,,9.33,6.71,9.56
55162702804,Samuel Adkins,20,Masculino,lawrencegrant@example.net,679,False,,5.2,5.89,7.71
55482303955,Debbie Briggs,26,Masculino,josephwillis@example.org,667,False,,9.2,5.16,6.21
10849158364,Patrick Gray,27,Masculino,jeffrey29@example.org,755,True,8.0,5.5,6.29,5.74
12101359601,Carlos Rodriguez,23,Masculino,flowerstonya@example.net,745,False,,5.41,6.39,5.41
67444243535,Pamela Rivera,23,Feminino,william60@example.com,644,False,,9.84,8.57,9.84
95156871211,Angela Gross,21,Feminino,kimberlyalvarez@example.com,719,False,,9.39,7.84,5.9
60692842040,Jennifer Collins,28,Masculino,thomas77@example.com,761,False,,6.64,9.24,6.6
70656884527,Nicole Daniel,27,Masculino,curtis50@example.net,643,True,7.0,9.3,6.46,5.89
66620221205,Lisa Lowery,23,Feminino,xsantiago@example.com,735,False,,7.51,6.21,9.33
89006015671,Elizabeth Henderson,22,Masculino,rhicks@example.com,718,False,,5.85,7.56,8.13
70221336022,Stephanie Hawkins,27,Masculino,sali@example.org,787,True,8.0,5.46,8.72,9.65
42622245906,John Booker,28,Feminino,hcollins@example.com,751,True,5.0,6.46,9.93,6.3
89963363153,Thomas Mcdonald,25,Feminino,john98@example.org,656,False,,9.53,6.81,7.41
57293963680,Kimberly Carter,21,Masculino,angelawall@example.net,716,False,,5.92,7.21,9.62
48552952980,Veronica Peterson,21,Feminino,travisamy@example.com,765,True,5.0,7.23,9.9,7.3
42494148413,Rebecca Soto,18,Feminino,hallelaine@example.net,790,False,,6.17,9.98,9.5
81454694695,Lindsay Maldonado,22,Masculino,joel77@example.org,675,False,,6.87,7.46,9.27
60090870270,Warren Robinson,18,Masculino,michellenielsen@example.com,731,False,,5.95,5.15,5.49
68016325963,Gregory Howard,28,Feminino,dbrooks@example.net,790,True,5.0,8.24,7.8,9.1
96559640016,William Carter,26,Masculino,martinandrew@example.com,797,False,,7.33,9.26,9.42
51215685426,Kevin Flynn,26,Feminino,marycurry@example.com,652,False,,9.44,5.85,7.15
10130823039,Juan Hansen,20,Feminino,melissa09@example.com,746,False,,9.71,6.52,7.4
96595503428,James Morrison,25,Feminino,vbishop@example.org,656,False,,9.96,7.33,7.2
17439497674,Melissa Herring,23,Feminino,jasongreene@example.org,672,True,6.0,6.81,6.23,6.95
21300403080,Tammy Scott,22,Masculino,elizabethflores@example.net,660,False,,9.77,9.79,8.92
6004350694,William Wells,28,Masculino,meghan13@example.net,799,False,,9.54,9.18,5.84
61880743429,Grant Walsh,19,Masculino,michaelgarner@example.com,692,True,6.0,9.19,9.54,7.5
14972802333,Terry Cox,22,Masculino,jwiley@example.com,751,False,,7.98,9.23,8.99
79890465957,Brandon Thompson,27,Feminino,ashley13@example.net,674,False,,8.39,7.2,6.43
50782966222,Robert Pearson,22,Feminino,harrismarilyn@example.com,706,False,,6.35,8.23,8.47
4348438287,Mark Scott,27,Masculino,leedaniel@example.net,719,False,,9.67,7.17,5.75
61150824230,Linda Pollard,27,Feminino,joelconner@example.net,796,False,,7.83,6.5,5.53
4922942146,Tony Escobar,25,Masculino,rebecca41@example.net,717,False,,8.28,9.82,7.95
70326555544,Jeremy Terry,24,Feminino,keithcruz@example.net,755,True,4.0,9.48,5.26,6.1
99861974991,Dustin Rogers,21,Masculino,harrisgerald@example.org,706,False,,8.96,7.59,8.26
97069496681,Alyssa Long,28,Feminino,mcleanrichard@example.org,798,False,,8.27,7.52,9.36
22887453080,Becky Craig,24,Masculino,monica65@example.com,739,False,,9.66,5.21,5.97
714989641,Sarah Chen,19,Feminino,nicole64@example.org,681,False,,7.84,6.68,8.75
80261687559,Jason Gomez,27,Feminino,steven02@example.com,791,False,,9.28,9.9,6.61
46934518130,Steven Pierce,18,Masculino,pmckinney@example.org,729,True,8.0,8.28,8.2,5.4
91438537263,Jeffrey Hudson,28,Feminino,qbailey@example.net,723,True,4.0,9.62,7.68,6.73
29748854833,Shelly Shelton,25,Masculino,etorres@example.com,759,False,,5.34,9.78,6.6
12963396816,Samantha Chavez,24,Feminino,zedwards@example.com,753,False,,7.14,6.21,8.9
15189736255,Whitney Olson,19,Masculino,perezadrienne@example.com,767,False,,9.29,8.69,6.76
44777168099,Adam Owens,28,Feminino,yhogan@example.org,726,True,6.0,5.75,5.83,6.58
87624189146,William Martin,18,Masculino,barbarahall@example.org,647,False,,9.1,8.53,7.97
18913603785,Makayla Nelson,19,Feminino,lancearnold@example.org,671,False,,6.2,5.57,9.5
78240435370,Tanya Carpenter,22,Feminino,cartercrystal@example.net,733,False,,6.5,6.24,9.97
810229606,Omar Dixon,27,Feminino,scottreed@example.net,794,False,,5.92,9.53,7.92
40462874383,Matthew Johnson,28,Masculino,katherine14@example.net,711,False,,5.7,8.33,7.48
47367390458,Mark Stevens,24,Masculino,vclark@example.org,661,False,,5.53,9.87,6.62
37703521180,Donald Russell,25,Masculino,joelmills@example.net,719,True,1.0,5.55,6.35,5.18
87956753493,Alexa Davis,28,Feminino,justinmoore@example.net,784,False,,5.1,8.8,7.9
86270356340,Michael Taylor,21,Feminino,onealdustin@example.net,651,False,,9.85,8.39,9.3
42782640161,Jamie Cooper,27,Masculino,brittany28@example.com,698,True,7.0,6.71,5.77,9.51
55022680277,Peter Mcdonald,21,Feminino,holly67@example.org,717,False,,8.77,7.37,7.12
98532796000,Michael Velez,23,Masculino,williamsanna@example.net,745,True,6.0,8.66,8.7,5.13
26433038307,Sarah Fitzpatrick,24,Feminino,stephanie08@example.org,669,False,,9.23,7.27,6.44
8863379173,Dr. Anthony Parker Jr.,25,Feminino,oward@example.org,792,False,,7.54,7.65,7.32
67497438650,Morgan Palmer,21,Masculino,nelsonmichelle@example.net,667,False,,5.61,8.4,5.33
79846829010,Amanda Hudson,20,Feminino,carolyngraham@example.com,721,False,,6.4,7.75,7.65
25325747517,Kimberly Moore,27,Masculino,daniel67@example.com,722,False,,9.22,6.3,8.84
43154401790,Renee Miranda DDS,24,Masculino,awells@example.com,675,False,,7.51,7.39,9.78
89594109550,Megan Rivera,22,Masculino,hsmith@example.net,682,False,,9.15,9.6,9.99
98879311441,Charles Rollins,20,Masculino,rgaines@example.org,745,False,,7.3,8.3,9.7
62786828096,Stephanie Powell,21,Masculino,zpatton@example.com,714,True,7.0,6.89,9.83,7.49
34383764111,Michelle Lopez,25,Feminino,christopher54@example.net,706,False,,5.6,8.23,8.85
89570412137,Katie Bates,20,Masculino,christopher71@example.org,773,False,,9.9,6.54,8.69
12400419497,Sheri Riggs,23,Masculino,ramseykimberly@example.net,727,False,,5.59,6.25,7.6
2206463537,Erik Turner,25,Masculino,iswanson@example.com,681,False,,8.84,8.83,6.37
19281912008,Amanda Scott,19,Feminino,cflores@example.com,683,False,,8.84,8.6,8.8
93230709838,John Rogers,24,Feminino,duncanlinda@example.org,682,False,,9.51,9.21,5.38
59318648383,Carmen White,18,Masculino,mccoymatthew@example.org,717,False,,6.0,6.85,8.86
31075656684,Andrea Contreras,28,Feminino,marcusjoyce@example.com,710,False,,9.61,9.23,6.4
95933356189,Katherine Garcia,19,Masculino,gillashley@example.com,742,False,,8.61,7.19,9.81
18783258795,Cynthia Hill,18,Feminino,pearsonjodi@example.org,756,False,,7.11,7.87,7.92
44796504192,Jacob Wright,18,Feminino,nbryant@example.org,723,True,6.0,8.73,6.92,9.34
61596125875,Tanner Thomas,18,Feminino,psloan@example.net,787,False,,8.11,9.14,7.76
32192623855,Bradley Boyd,22,Feminino,denise73@example.org,716,False,,7.86,8.56,6.72
40200548070,Julie Hunter,19,Masculino,charlesrios@example.org,739,False,,7.68,9.66,5.65
11327016291,Olivia Deleon,18,Feminino,connieherrera@example.org,695,False,,8.97,5.91,6.55
58509594338,Desiree Burton,26,Feminino,aliciawillis@example.com,785,False,,9.82,8.61,5.55
12721039168,Jeremy Shah,27,Feminino,mphillips@example.com,737,False,,8.42,9.31,5.3
73913956055,Cynthia Campbell,19,Feminino,callen@example.com,778,False,,5.42,7.69,7.3
37154926239,Carly White,22,Feminino,kiddbrandi@example.com,781,False,,7.9,9.72,7.31
3528517745,Stanley Wright,26,Feminino,rdaniels@example.com,727,False,,8.11,8.75,7.1
49178468707,Margaret Stewart,23,Masculino,lisa91@example.net,724,False,,9.7,8.61,7.3
20633302144,Nicole Jensen,27,Feminino,vincentstewart@example.org,749,False,,9.31,5.4,6.55
95956592017,Robert Bautista,20,Feminino,smoore@example.com,728,False,,5.46,8.28,6.9
44022191899,James Barker,18,Masculino,brittanythornton@example.org,785,False,,6.5,8.89,5.31
61731572252,Justin Clark,23,Masculino,zquinn@example.com,728,True,1.0,7.66,7.64,5.86
71496026327,Daniel Porter,25,Masculino,lisaclark@example.org,720,True,6.0,9.5,8.45,9.52
22333859554,Katherine Medina,23,Feminino,benjaminberry@example.org,773,False,,6.84,8.83,5.5
93085035714,Kimberly Sanchez,21,Feminino,jeremiah87@example.org,796,False,,8.7,7.89,9.61
337228725,Joshua Sims,28,Feminino,qluna@example.org,699,False,,7.73,8.78,7.99
45836205512,Oscar Hernandez,18,Masculino,smanning@example.com,724,False,,6.57,6.47,9.43
97499029339,Virginia Hartman,19,Feminino,erin12@example.org,699,False,,5.98,6.48,8.56
20777796751,John Berry,20,Masculino,rwatkins@example.org,684,True,2.0,7.82,5.68,8.4
46860039411,Jessica Coleman,28,Feminino,tonya33@example.net,746,False,,9.97,6.15,8.15
96637029552,Pamela Harrington,27,Feminino,olozano@example.net,774,False,,6.2,6.69,7.61
19463097291,Angela Shaffer,23,Feminino,brad70@example.com,792,False,,7.1,8.13,8.6
71887277251,Matthew Reid,23,Masculino,clarktracy@example.org,796,False,,7.24,6.4,8.78
38094039411,Deborah Mata,25,Masculino,david34@example.org,733,False,,9.33,9.55,5.2
90664205643,Thomas Clayton,25,Masculino,manderson@example.net,799,True,2.0,7.19,5.12,7.61
725435391,Dana Blair,24,Feminino,grobinson@example.net,765,False,,6.89,5.77,9.87
53335689931,Nicole Myers,18,Masculino,harrissarah@example.net,693,True,4.0,8.44,9.33,9.64
